src,dest,path,EdgeType
182,4470,internal link,Gene-TRAN-Gene-PROT
183,4471,internal link,Gene-TRAN-Gene-PROT
184,4472,internal link,Gene-TRAN-Gene-PROT
185,4473,internal link,Gene-TRAN-Gene-PROT
186,4474,internal link,Gene-TRAN-Gene-PROT
187,4475,internal link,Gene-TRAN-Gene-PROT
188,4476,internal link,Gene-TRAN-Gene-PROT
189,4477,internal link,Gene-TRAN-Gene-PROT
190,4478,internal link,Gene-TRAN-Gene-PROT
191,4479,internal link,Gene-TRAN-Gene-PROT
192,4480,internal link,Gene-TRAN-Gene-PROT
193,4481,internal link,Gene-TRAN-Gene-PROT
194,4482,internal link,Gene-TRAN-Gene-PROT
195,4483,internal link,Gene-TRAN-Gene-PROT
196,4484,internal link,Gene-TRAN-Gene-PROT
197,4485,internal link,Gene-TRAN-Gene-PROT
198,4486,internal link,Gene-TRAN-Gene-PROT
199,4487,internal link,Gene-TRAN-Gene-PROT
200,4488,internal link,Gene-TRAN-Gene-PROT
201,4489,internal link,Gene-TRAN-Gene-PROT
202,4490,internal link,Gene-TRAN-Gene-PROT
203,4491,internal link,Gene-TRAN-Gene-PROT
204,4492,internal link,Gene-TRAN-Gene-PROT
205,4493,internal link,Gene-TRAN-Gene-PROT
206,4494,internal link,Gene-TRAN-Gene-PROT
207,4495,internal link,Gene-TRAN-Gene-PROT
208,4496,internal link,Gene-TRAN-Gene-PROT
209,4497,internal link,Gene-TRAN-Gene-PROT
210,4498,internal link,Gene-TRAN-Gene-PROT
211,4499,internal link,Gene-TRAN-Gene-PROT
212,4500,internal link,Gene-TRAN-Gene-PROT
213,4501,internal link,Gene-TRAN-Gene-PROT
214,4502,internal link,Gene-TRAN-Gene-PROT
215,4503,internal link,Gene-TRAN-Gene-PROT
216,4504,internal link,Gene-TRAN-Gene-PROT
217,4505,internal link,Gene-TRAN-Gene-PROT
218,4506,internal link,Gene-TRAN-Gene-PROT
219,4507,internal link,Gene-TRAN-Gene-PROT
220,4508,internal link,Gene-TRAN-Gene-PROT
221,4509,internal link,Gene-TRAN-Gene-PROT
222,4510,internal link,Gene-TRAN-Gene-PROT
223,4511,internal link,Gene-TRAN-Gene-PROT
224,4512,internal link,Gene-TRAN-Gene-PROT
225,4513,internal link,Gene-TRAN-Gene-PROT
226,4514,internal link,Gene-TRAN-Gene-PROT
227,4515,internal link,Gene-TRAN-Gene-PROT
228,4516,internal link,Gene-TRAN-Gene-PROT
229,4517,internal link,Gene-TRAN-Gene-PROT
230,4518,internal link,Gene-TRAN-Gene-PROT
231,4519,internal link,Gene-TRAN-Gene-PROT
232,4520,internal link,Gene-TRAN-Gene-PROT
233,4521,internal link,Gene-TRAN-Gene-PROT
234,4522,internal link,Gene-TRAN-Gene-PROT
235,4523,internal link,Gene-TRAN-Gene-PROT
236,4524,internal link,Gene-TRAN-Gene-PROT
237,4525,internal link,Gene-TRAN-Gene-PROT
238,4526,internal link,Gene-TRAN-Gene-PROT
239,4527,internal link,Gene-TRAN-Gene-PROT
240,4528,internal link,Gene-TRAN-Gene-PROT
241,4529,internal link,Gene-TRAN-Gene-PROT
242,4530,internal link,Gene-TRAN-Gene-PROT
243,4531,internal link,Gene-TRAN-Gene-PROT
244,4532,internal link,Gene-TRAN-Gene-PROT
245,4533,internal link,Gene-TRAN-Gene-PROT
246,4534,internal link,Gene-TRAN-Gene-PROT
247,4535,internal link,Gene-TRAN-Gene-PROT
248,4536,internal link,Gene-TRAN-Gene-PROT
249,4537,internal link,Gene-TRAN-Gene-PROT
250,4538,internal link,Gene-TRAN-Gene-PROT
251,4539,internal link,Gene-TRAN-Gene-PROT
252,4540,internal link,Gene-TRAN-Gene-PROT
253,4541,internal link,Gene-TRAN-Gene-PROT
254,4542,internal link,Gene-TRAN-Gene-PROT
255,4543,internal link,Gene-TRAN-Gene-PROT
256,4544,internal link,Gene-TRAN-Gene-PROT
257,4545,internal link,Gene-TRAN-Gene-PROT
258,4546,internal link,Gene-TRAN-Gene-PROT
259,4547,internal link,Gene-TRAN-Gene-PROT
260,4548,internal link,Gene-TRAN-Gene-PROT
261,4549,internal link,Gene-TRAN-Gene-PROT
262,4550,internal link,Gene-TRAN-Gene-PROT
263,4551,internal link,Gene-TRAN-Gene-PROT
264,4552,internal link,Gene-TRAN-Gene-PROT
265,4553,internal link,Gene-TRAN-Gene-PROT
266,4554,internal link,Gene-TRAN-Gene-PROT
267,4555,internal link,Gene-TRAN-Gene-PROT
268,4556,internal link,Gene-TRAN-Gene-PROT
269,4557,internal link,Gene-TRAN-Gene-PROT
270,4558,internal link,Gene-TRAN-Gene-PROT
271,4559,internal link,Gene-TRAN-Gene-PROT
272,4560,internal link,Gene-TRAN-Gene-PROT
273,4561,internal link,Gene-TRAN-Gene-PROT
274,4562,internal link,Gene-TRAN-Gene-PROT
275,4563,internal link,Gene-TRAN-Gene-PROT
276,4564,internal link,Gene-TRAN-Gene-PROT
277,4565,internal link,Gene-TRAN-Gene-PROT
278,4566,internal link,Gene-TRAN-Gene-PROT
279,4567,internal link,Gene-TRAN-Gene-PROT
280,4568,internal link,Gene-TRAN-Gene-PROT
281,4569,internal link,Gene-TRAN-Gene-PROT
282,4570,internal link,Gene-TRAN-Gene-PROT
283,4571,internal link,Gene-TRAN-Gene-PROT
284,4572,internal link,Gene-TRAN-Gene-PROT
285,4573,internal link,Gene-TRAN-Gene-PROT
286,4574,internal link,Gene-TRAN-Gene-PROT
287,4575,internal link,Gene-TRAN-Gene-PROT
288,4576,internal link,Gene-TRAN-Gene-PROT
289,4577,internal link,Gene-TRAN-Gene-PROT
290,4578,internal link,Gene-TRAN-Gene-PROT
291,4579,internal link,Gene-TRAN-Gene-PROT
292,4580,internal link,Gene-TRAN-Gene-PROT
293,4581,internal link,Gene-TRAN-Gene-PROT
294,4582,internal link,Gene-TRAN-Gene-PROT
295,4583,internal link,Gene-TRAN-Gene-PROT
296,4584,internal link,Gene-TRAN-Gene-PROT
297,4585,internal link,Gene-TRAN-Gene-PROT
298,4586,internal link,Gene-TRAN-Gene-PROT
299,4587,internal link,Gene-TRAN-Gene-PROT
300,4588,internal link,Gene-TRAN-Gene-PROT
301,4589,internal link,Gene-TRAN-Gene-PROT
302,4590,internal link,Gene-TRAN-Gene-PROT
303,4591,internal link,Gene-TRAN-Gene-PROT
304,4592,internal link,Gene-TRAN-Gene-PROT
305,4593,internal link,Gene-TRAN-Gene-PROT
306,4594,internal link,Gene-TRAN-Gene-PROT
307,4595,internal link,Gene-TRAN-Gene-PROT
308,4596,internal link,Gene-TRAN-Gene-PROT
309,4597,internal link,Gene-TRAN-Gene-PROT
310,4598,internal link,Gene-TRAN-Gene-PROT
311,4599,internal link,Gene-TRAN-Gene-PROT
312,4600,internal link,Gene-TRAN-Gene-PROT
313,4601,internal link,Gene-TRAN-Gene-PROT
314,4602,internal link,Gene-TRAN-Gene-PROT
315,4603,internal link,Gene-TRAN-Gene-PROT
316,4604,internal link,Gene-TRAN-Gene-PROT
317,4605,internal link,Gene-TRAN-Gene-PROT
318,4606,internal link,Gene-TRAN-Gene-PROT
319,4607,internal link,Gene-TRAN-Gene-PROT
320,4608,internal link,Gene-TRAN-Gene-PROT
321,4609,internal link,Gene-TRAN-Gene-PROT
322,4610,internal link,Gene-TRAN-Gene-PROT
323,4611,internal link,Gene-TRAN-Gene-PROT
324,4612,internal link,Gene-TRAN-Gene-PROT
325,4613,internal link,Gene-TRAN-Gene-PROT
326,4614,internal link,Gene-TRAN-Gene-PROT
327,4615,internal link,Gene-TRAN-Gene-PROT
328,4616,internal link,Gene-TRAN-Gene-PROT
329,4617,internal link,Gene-TRAN-Gene-PROT
330,4618,internal link,Gene-TRAN-Gene-PROT
331,4619,internal link,Gene-TRAN-Gene-PROT
332,4620,internal link,Gene-TRAN-Gene-PROT
333,4621,internal link,Gene-TRAN-Gene-PROT
334,4622,internal link,Gene-TRAN-Gene-PROT
335,4623,internal link,Gene-TRAN-Gene-PROT
336,4624,internal link,Gene-TRAN-Gene-PROT
337,4625,internal link,Gene-TRAN-Gene-PROT
338,4626,internal link,Gene-TRAN-Gene-PROT
339,4627,internal link,Gene-TRAN-Gene-PROT
340,4628,internal link,Gene-TRAN-Gene-PROT
341,4629,internal link,Gene-TRAN-Gene-PROT
342,4630,internal link,Gene-TRAN-Gene-PROT
343,4631,internal link,Gene-TRAN-Gene-PROT
344,4632,internal link,Gene-TRAN-Gene-PROT
345,4633,internal link,Gene-TRAN-Gene-PROT
346,4634,internal link,Gene-TRAN-Gene-PROT
347,4635,internal link,Gene-TRAN-Gene-PROT
348,4636,internal link,Gene-TRAN-Gene-PROT
349,4637,internal link,Gene-TRAN-Gene-PROT
350,4638,internal link,Gene-TRAN-Gene-PROT
351,4639,internal link,Gene-TRAN-Gene-PROT
352,4640,internal link,Gene-TRAN-Gene-PROT
353,4641,internal link,Gene-TRAN-Gene-PROT
354,4642,internal link,Gene-TRAN-Gene-PROT
355,4643,internal link,Gene-TRAN-Gene-PROT
356,4644,internal link,Gene-TRAN-Gene-PROT
357,4645,internal link,Gene-TRAN-Gene-PROT
358,4646,internal link,Gene-TRAN-Gene-PROT
359,4647,internal link,Gene-TRAN-Gene-PROT
360,4648,internal link,Gene-TRAN-Gene-PROT
361,4649,internal link,Gene-TRAN-Gene-PROT
362,4650,internal link,Gene-TRAN-Gene-PROT
363,4651,internal link,Gene-TRAN-Gene-PROT
364,4652,internal link,Gene-TRAN-Gene-PROT
365,4653,internal link,Gene-TRAN-Gene-PROT
366,4654,internal link,Gene-TRAN-Gene-PROT
367,4655,internal link,Gene-TRAN-Gene-PROT
368,4656,internal link,Gene-TRAN-Gene-PROT
369,4657,internal link,Gene-TRAN-Gene-PROT
370,4658,internal link,Gene-TRAN-Gene-PROT
371,4659,internal link,Gene-TRAN-Gene-PROT
372,4660,internal link,Gene-TRAN-Gene-PROT
373,4661,internal link,Gene-TRAN-Gene-PROT
374,4662,internal link,Gene-TRAN-Gene-PROT
375,4663,internal link,Gene-TRAN-Gene-PROT
376,4664,internal link,Gene-TRAN-Gene-PROT
377,4665,internal link,Gene-TRAN-Gene-PROT
378,4666,internal link,Gene-TRAN-Gene-PROT
379,4667,internal link,Gene-TRAN-Gene-PROT
380,4668,internal link,Gene-TRAN-Gene-PROT
381,4669,internal link,Gene-TRAN-Gene-PROT
382,4670,internal link,Gene-TRAN-Gene-PROT
383,4671,internal link,Gene-TRAN-Gene-PROT
384,4672,internal link,Gene-TRAN-Gene-PROT
385,4673,internal link,Gene-TRAN-Gene-PROT
386,4674,internal link,Gene-TRAN-Gene-PROT
387,4675,internal link,Gene-TRAN-Gene-PROT
388,4676,internal link,Gene-TRAN-Gene-PROT
389,4677,internal link,Gene-TRAN-Gene-PROT
390,4678,internal link,Gene-TRAN-Gene-PROT
391,4679,internal link,Gene-TRAN-Gene-PROT
392,4680,internal link,Gene-TRAN-Gene-PROT
393,4681,internal link,Gene-TRAN-Gene-PROT
394,4682,internal link,Gene-TRAN-Gene-PROT
395,4683,internal link,Gene-TRAN-Gene-PROT
396,4684,internal link,Gene-TRAN-Gene-PROT
397,4685,internal link,Gene-TRAN-Gene-PROT
398,4686,internal link,Gene-TRAN-Gene-PROT
399,4687,internal link,Gene-TRAN-Gene-PROT
400,4688,internal link,Gene-TRAN-Gene-PROT
401,4689,internal link,Gene-TRAN-Gene-PROT
402,4690,internal link,Gene-TRAN-Gene-PROT
403,4691,internal link,Gene-TRAN-Gene-PROT
404,4692,internal link,Gene-TRAN-Gene-PROT
405,4693,internal link,Gene-TRAN-Gene-PROT
406,4694,internal link,Gene-TRAN-Gene-PROT
407,4695,internal link,Gene-TRAN-Gene-PROT
408,4696,internal link,Gene-TRAN-Gene-PROT
409,4697,internal link,Gene-TRAN-Gene-PROT
410,4698,internal link,Gene-TRAN-Gene-PROT
411,4699,internal link,Gene-TRAN-Gene-PROT
412,4700,internal link,Gene-TRAN-Gene-PROT
413,4701,internal link,Gene-TRAN-Gene-PROT
414,4702,internal link,Gene-TRAN-Gene-PROT
415,4703,internal link,Gene-TRAN-Gene-PROT
416,4704,internal link,Gene-TRAN-Gene-PROT
417,4705,internal link,Gene-TRAN-Gene-PROT
418,4706,internal link,Gene-TRAN-Gene-PROT
419,4707,internal link,Gene-TRAN-Gene-PROT
420,4708,internal link,Gene-TRAN-Gene-PROT
421,4709,internal link,Gene-TRAN-Gene-PROT
422,4710,internal link,Gene-TRAN-Gene-PROT
423,4711,internal link,Gene-TRAN-Gene-PROT
424,4712,internal link,Gene-TRAN-Gene-PROT
425,4713,internal link,Gene-TRAN-Gene-PROT
426,4714,internal link,Gene-TRAN-Gene-PROT
427,4715,internal link,Gene-TRAN-Gene-PROT
428,4716,internal link,Gene-TRAN-Gene-PROT
429,4717,internal link,Gene-TRAN-Gene-PROT
430,4718,internal link,Gene-TRAN-Gene-PROT
431,4719,internal link,Gene-TRAN-Gene-PROT
432,4720,internal link,Gene-TRAN-Gene-PROT
433,4721,internal link,Gene-TRAN-Gene-PROT
434,4722,internal link,Gene-TRAN-Gene-PROT
435,4723,internal link,Gene-TRAN-Gene-PROT
436,4724,internal link,Gene-TRAN-Gene-PROT
437,4725,internal link,Gene-TRAN-Gene-PROT
438,4726,internal link,Gene-TRAN-Gene-PROT
439,4727,internal link,Gene-TRAN-Gene-PROT
440,4728,internal link,Gene-TRAN-Gene-PROT
441,4729,internal link,Gene-TRAN-Gene-PROT
442,4730,internal link,Gene-TRAN-Gene-PROT
443,4731,internal link,Gene-TRAN-Gene-PROT
444,4732,internal link,Gene-TRAN-Gene-PROT
445,4733,internal link,Gene-TRAN-Gene-PROT
446,4734,internal link,Gene-TRAN-Gene-PROT
447,4735,internal link,Gene-TRAN-Gene-PROT
448,4736,internal link,Gene-TRAN-Gene-PROT
449,4737,internal link,Gene-TRAN-Gene-PROT
450,4738,internal link,Gene-TRAN-Gene-PROT
451,4739,internal link,Gene-TRAN-Gene-PROT
452,4740,internal link,Gene-TRAN-Gene-PROT
453,4741,internal link,Gene-TRAN-Gene-PROT
454,4742,internal link,Gene-TRAN-Gene-PROT
455,4743,internal link,Gene-TRAN-Gene-PROT
456,4744,internal link,Gene-TRAN-Gene-PROT
457,4745,internal link,Gene-TRAN-Gene-PROT
458,4746,internal link,Gene-TRAN-Gene-PROT
459,4747,internal link,Gene-TRAN-Gene-PROT
460,4748,internal link,Gene-TRAN-Gene-PROT
461,4749,internal link,Gene-TRAN-Gene-PROT
462,4750,internal link,Gene-TRAN-Gene-PROT
463,4751,internal link,Gene-TRAN-Gene-PROT
464,4752,internal link,Gene-TRAN-Gene-PROT
465,4753,internal link,Gene-TRAN-Gene-PROT
466,4754,internal link,Gene-TRAN-Gene-PROT
467,4755,internal link,Gene-TRAN-Gene-PROT
468,4756,internal link,Gene-TRAN-Gene-PROT
469,4757,internal link,Gene-TRAN-Gene-PROT
470,4758,internal link,Gene-TRAN-Gene-PROT
471,4759,internal link,Gene-TRAN-Gene-PROT
472,4760,internal link,Gene-TRAN-Gene-PROT
473,4761,internal link,Gene-TRAN-Gene-PROT
474,4762,internal link,Gene-TRAN-Gene-PROT
475,4763,internal link,Gene-TRAN-Gene-PROT
476,4764,internal link,Gene-TRAN-Gene-PROT
477,4765,internal link,Gene-TRAN-Gene-PROT
478,4766,internal link,Gene-TRAN-Gene-PROT
479,4767,internal link,Gene-TRAN-Gene-PROT
480,4768,internal link,Gene-TRAN-Gene-PROT
481,4769,internal link,Gene-TRAN-Gene-PROT
482,4770,internal link,Gene-TRAN-Gene-PROT
483,4771,internal link,Gene-TRAN-Gene-PROT
484,4772,internal link,Gene-TRAN-Gene-PROT
485,4773,internal link,Gene-TRAN-Gene-PROT
486,4774,internal link,Gene-TRAN-Gene-PROT
487,4775,internal link,Gene-TRAN-Gene-PROT
488,4776,internal link,Gene-TRAN-Gene-PROT
489,4777,internal link,Gene-TRAN-Gene-PROT
490,4778,internal link,Gene-TRAN-Gene-PROT
491,4779,internal link,Gene-TRAN-Gene-PROT
492,4780,internal link,Gene-TRAN-Gene-PROT
493,4781,internal link,Gene-TRAN-Gene-PROT
494,4782,internal link,Gene-TRAN-Gene-PROT
495,4783,internal link,Gene-TRAN-Gene-PROT
496,4784,internal link,Gene-TRAN-Gene-PROT
497,4785,internal link,Gene-TRAN-Gene-PROT
498,4786,internal link,Gene-TRAN-Gene-PROT
499,4787,internal link,Gene-TRAN-Gene-PROT
500,4788,internal link,Gene-TRAN-Gene-PROT
501,4789,internal link,Gene-TRAN-Gene-PROT
502,4790,internal link,Gene-TRAN-Gene-PROT
503,4791,internal link,Gene-TRAN-Gene-PROT
504,4792,internal link,Gene-TRAN-Gene-PROT
505,4793,internal link,Gene-TRAN-Gene-PROT
506,4794,internal link,Gene-TRAN-Gene-PROT
507,4795,internal link,Gene-TRAN-Gene-PROT
508,4796,internal link,Gene-TRAN-Gene-PROT
509,4797,internal link,Gene-TRAN-Gene-PROT
510,4798,internal link,Gene-TRAN-Gene-PROT
511,4799,internal link,Gene-TRAN-Gene-PROT
512,4800,internal link,Gene-TRAN-Gene-PROT
513,4801,internal link,Gene-TRAN-Gene-PROT
514,4802,internal link,Gene-TRAN-Gene-PROT
515,4803,internal link,Gene-TRAN-Gene-PROT
516,4804,internal link,Gene-TRAN-Gene-PROT
517,4805,internal link,Gene-TRAN-Gene-PROT
518,4806,internal link,Gene-TRAN-Gene-PROT
519,4807,internal link,Gene-TRAN-Gene-PROT
520,4808,internal link,Gene-TRAN-Gene-PROT
521,4809,internal link,Gene-TRAN-Gene-PROT
522,4810,internal link,Gene-TRAN-Gene-PROT
523,4811,internal link,Gene-TRAN-Gene-PROT
524,4812,internal link,Gene-TRAN-Gene-PROT
525,4813,internal link,Gene-TRAN-Gene-PROT
526,4814,internal link,Gene-TRAN-Gene-PROT
527,4815,internal link,Gene-TRAN-Gene-PROT
528,4816,internal link,Gene-TRAN-Gene-PROT
529,4817,internal link,Gene-TRAN-Gene-PROT
530,4818,internal link,Gene-TRAN-Gene-PROT
531,4819,internal link,Gene-TRAN-Gene-PROT
532,4820,internal link,Gene-TRAN-Gene-PROT
533,4821,internal link,Gene-TRAN-Gene-PROT
534,4822,internal link,Gene-TRAN-Gene-PROT
535,4823,internal link,Gene-TRAN-Gene-PROT
536,4824,internal link,Gene-TRAN-Gene-PROT
